user_id,days_since_last_activity,engagement_score,returned_in_30d,renewed_subscription,low_activity_flag,churn_reason,churn_date
user_008333,-8,57.37,False,True,True,,
user_008334,3,69.79,False,False,True,Too expensive,2025-02-23
user_008335,85,97.25,False,False,False,Technical issues,2025-02-26
user_008336,-16,30.86,False,True,True,Low usage,2025-03-14
user_008337,78,93.4,False,False,False,Low usage,2025-03-26
user_008338,64,37.28,False,True,False,Technical issues,2025-03-17
user_008339,45,33.58,False,False,False,Technical issues,2025-01-31
user_008340,24,87.89,False,True,False,Too expensive,2025-02-12
user_008341,21,74.01,False,True,False,Found better service,2025-03-19
user_008342,-17,2.18,False,False,True,Too expensive,2025-02-01
user_008343,36,20.44,False,True,True,Too expensive,2025-03-26
user_008344,65,61.69,False,False,True,Technical issues,2025-02-16
user_008345,62,33.84,False,True,False,Low usage,2025-02-23
user_008346,110,24.03,False,True,True,Found better service,2025-03-09
user_008347,68,93.82,False,True,False,Found better service,2025-02-08
user_008348,29,4.66,False,True,True,Found better service,2025-02-20
user_008349,-44,44.15,False,True,True,Too expensive,2025-03-10
user_008350,43,91.43,False,False,True,Low usage,2025-03-11
user_008351,1,50.1,False,False,True,Found better service,2025-02-25
user_008352,93,8.7,False,True,True,Technical issues,2025-03-07
user_008353,71,50.63,False,True,False,Too expensive,2025-03-27
user_008354,45,17.29,False,False,False,Low usage,2025-03-16
user_008355,-18,77.9,False,False,False,Found better service,2025-03-22
user_008356,56,50.6,False,True,False,Found better service,2025-02-22
user_008357,-42,61.64,False,True,True,,
user_008358,-45,11.23,False,True,True,Found better service,2025-03-01
user_008359,45,5.52,False,True,False,Too expensive,2025-03-12
user_008360,39,17.93,False,False,True,Found better service,2025-03-23
user_008361,-28,28.48,False,False,True,Low usage,2025-02-20
user_008362,52,26.94,False,True,False,Technical issues,2025-02-23
user_008363,37,97.02,False,False,True,Found better service,2025-02-10
user_008364,-18,71.8,False,True,False,Low usage,2025-03-05
user_008365,-27,33.64,False,True,False,Technical issues,2025-03-04
user_008366,54,91.12,False,False,True,Found better service,2025-02-11
user_008367,20,63.91,False,False,False,Low usage,2025-02-17
user_008368,-6,92.19,False,True,False,Low usage,2025-03-04
user_008369,108,35.66,False,True,False,Technical issues,2025-02-07
user_008370,21,69.49,False,True,False,Technical issues,2025-03-01
user_008371,33,27.61,False,True,True,Found better service,2025-01-31
user_008372,84,14.25,False,True,True,Low usage,2025-03-30
user_008373,57,39.18,False,True,True,Low usage,2025-03-12
user_008374,52,6.53,False,False,True,Low usage,2025-03-18
user_008375,31,19.58,False,True,True,Found better service,2025-02-22
user_008376,-41,31.87,False,False,True,Too expensive,2025-03-02
user_008377,9,6.23,False,False,False,Low usage,2025-03-03
user_008378,-28,82.34,False,True,False,,
user_008379,67,7.87,False,True,False,Technical issues,2025-02-02
user_008380,30,72.05,False,True,False,Too expensive,2025-03-19
user_008381,45,14.25,False,False,True,,
user_008382,75,77.04,False,True,True,Too expensive,2025-03-02
user_008383,32,85.83,False,True,False,Low usage,2025-02-17
user_008384,-5,98.22,False,True,True,,
user_008385,-3,18.62,False,False,True,,
user_008386,-3,42.08,False,True,False,Low usage,2025-02-02
user_008387,27,68.0,False,False,True,,
user_008388,-55,70.54,False,False,False,Too expensive,2025-03-01
user_008389,7,92.91,False,True,False,Found better service,2025-02-18
user_008390,82,37.22,False,False,True,Low usage,2025-03-18
user_008391,-15,82.76,False,False,True,Technical issues,2025-01-31
user_008392,38,22.8,False,True,False,,
user_008393,-58,81.48,False,False,True,Technical issues,2025-02-05
user_008394,42,93.31,False,True,False,Technical issues,2025-02-11
user_008395,17,0.09,False,False,False,Low usage,2025-02-17
user_008396,-37,99.4,False,False,False,Found better service,2025-03-07
user_008397,-9,35.3,False,True,True,Found better service,2025-02-17
user_008398,35,44.91,False,True,False,Found better service,2025-02-25
user_008399,107,45.95,False,False,True,Low usage,2025-03-06
user_008400,37,19.86,False,True,True,Low usage,2025-02-12
user_008401,53,7.83,False,True,False,Low usage,2025-02-04
user_008402,16,15.77,False,True,True,,
user_008403,49,65.1,False,False,False,Too expensive,2025-02-10
user_008404,-10,58.47,False,False,True,Found better service,2025-02-03
user_008405,79,16.24,False,False,False,Too expensive,2025-02-28
user_008406,58,96.27,False,False,True,Technical issues,2025-01-31
user_008407,75,49.81,False,False,True,Low usage,2025-02-16
user_008408,-17,89.48,False,True,True,Too expensive,2025-03-12
user_008409,26,52.41,False,True,True,Low usage,2025-03-29
user_008410,24,77.2,False,True,True,Found better service,2025-02-05
user_008411,24,57.21,False,True,False,,
user_008412,34,6.58,False,True,True,Low usage,2025-03-29
user_008413,49,54.25,False,True,True,,
user_008414,-20,27.89,False,True,True,Found better service,2025-02-13
user_008415,29,82.4,False,False,True,Low usage,2025-03-25
user_008416,-12,76.17,False,False,True,,
user_008417,51,17.16,False,False,True,,
user_008418,42,51.53,False,False,False,,
user_008419,32,75.87,False,False,False,Technical issues,2025-02-14
user_008420,28,5.66,False,False,True,Technical issues,2025-03-29
user_008421,29,76.2,False,True,False,Found better service,2025-03-08
user_008422,99,72.24,False,True,True,Technical issues,2025-03-04
user_008423,21,53.49,False,True,False,,
user_008424,27,47.82,False,True,False,Found better service,2025-02-24
user_008425,8,17.82,False,True,False,Low usage,2025-03-09
user_008426,35,5.22,False,True,True,,
user_008427,26,17.08,False,True,True,Technical issues,2025-03-14
user_008428,69,5.23,False,False,True,Low usage,2025-02-07
user_008429,39,52.62,False,False,False,Technical issues,2025-03-30
user_008430,88,14.51,False,True,False,Technical issues,2025-03-21
user_008431,39,99.01,False,True,False,Low usage,2025-03-10
user_008432,64,2.41,False,False,True,Technical issues,2025-02-28
user_008433,-21,35.94,False,True,True,Technical issues,2025-03-06
user_008434,-37,20.43,False,False,True,Too expensive,2025-02-14
user_008435,35,67.88,False,False,True,Low usage,2025-03-10
user_008436,57,47.74,False,False,True,,
user_008437,-12,44.0,False,False,False,Low usage,2025-02-19
user_008438,-30,47.43,False,True,True,,
user_008439,22,62.33,False,False,False,,
user_008440,20,45.94,False,True,True,Too expensive,2025-03-28
user_008441,32,50.4,False,True,True,Technical issues,2025-02-02
user_008442,-51,10.21,False,True,True,Too expensive,2025-02-03
user_008443,80,91.65,False,False,True,Technical issues,2025-02-04
user_008444,12,21.46,False,False,True,Too expensive,2025-03-13
user_008445,-19,7.86,False,True,False,,
user_008446,-41,24.49,False,True,False,Technical issues,2025-03-16
user_008447,-4,93.8,False,True,True,Low usage,2025-02-09
user_008448,69,28.05,False,True,True,Too expensive,2025-02-07
user_008449,42,59.77,False,True,False,Low usage,2025-03-06
user_008450,100,10.58,False,True,True,Found better service,2025-03-08
user_008451,63,38.35,False,False,True,Technical issues,2025-03-22
user_008452,52,19.3,False,False,False,Too expensive,2025-03-07
user_008453,-1,6.16,False,True,False,Technical issues,2025-02-17
user_008454,49,5.63,False,False,False,Low usage,2025-02-28
user_008455,23,3.62,False,False,False,Found better service,2025-02-08
user_008456,55,4.14,False,True,True,Technical issues,2025-02-23
user_008457,96,63.97,False,True,True,Technical issues,2025-02-05
user_008458,-48,50.56,False,False,True,Technical issues,2025-02-06
user_008459,39,75.7,False,False,False,Technical issues,2025-02-25
user_008460,50,91.74,False,False,False,Found better service,2025-02-11
user_008461,42,71.8,False,True,True,Found better service,2025-03-18
user_008462,82,15.47,False,True,False,Too expensive,2025-03-08
user_008463,73,89.89,False,False,True,Low usage,2025-02-06
user_008464,29,39.85,False,False,True,Technical issues,2025-03-29
user_008465,18,47.19,False,False,False,Too expensive,2025-02-10
user_008466,90,16.14,False,False,True,Found better service,2025-03-21
user_008467,36,92.23,True,False,False,Technical issues,2025-03-15
user_008468,38,65.03,False,False,True,Low usage,2025-03-24
user_008469,19,29.8,False,True,True,Found better service,2025-03-22
user_008470,117,17.49,True,False,False,Found better service,2025-02-23
user_008471,2,53.57,False,True,False,Found better service,2025-03-21
user_008472,11,9.85,False,True,True,,
user_008473,47,2.86,False,True,True,,
user_008474,-7,97.76,False,False,True,Low usage,2025-03-07
user_008475,110,17.53,False,True,False,,
user_008476,19,69.5,False,False,True,Found better service,2025-02-28
user_008477,16,97.75,False,False,False,,
user_008478,72,9.02,False,False,False,Too expensive,2025-03-31
user_008479,60,23.61,False,True,True,Found better service,2025-02-07
user_008480,25,30.82,False,True,False,Too expensive,2025-02-25
user_008481,34,38.57,False,False,True,Found better service,2025-03-23
user_008482,95,20.96,False,False,True,Low usage,2025-02-09
user_008483,-28,85.64,False,False,True,Too expensive,2025-02-01
user_008484,-20,53.56,False,False,True,Too expensive,2025-03-16
user_008485,68,60.29,False,False,False,Low usage,2025-03-14
user_008486,54,5.53,False,False,True,Found better service,2025-02-23
user_008487,12,19.19,False,True,True,Found better service,2025-02-13
user_008488,45,82.07,False,False,False,Technical issues,2025-03-04
user_008489,57,99.18,False,True,True,Found better service,2025-02-10
user_008490,-26,1.85,False,False,True,Technical issues,2025-03-10
user_008491,41,74.79,False,True,True,Technical issues,2025-03-09
user_008492,71,35.45,False,False,True,Found better service,2025-03-26
user_008493,-40,66.27,False,True,True,,
user_008494,14,31.17,False,True,True,Low usage,2025-02-07
user_008495,35,3.63,False,False,False,Too expensive,2025-03-09
user_008496,15,14.66,False,False,False,Found better service,2025-02-06
user_008497,96,49.69,False,False,False,Technical issues,2025-03-28
user_008498,103,57.34,False,True,True,Low usage,2025-03-06
user_008499,-41,61.28,False,False,False,Technical issues,2025-03-26
user_008500,30,52.31,False,False,False,Low usage,2025-03-21
user_008501,-46,76.98,False,True,False,Low usage,2025-03-24
user_008502,76,9.45,False,False,True,Too expensive,2025-02-01
user_008503,3,16.78,False,False,False,Technical issues,2025-02-12
user_008504,39,68.61,False,True,False,Too expensive,2025-02-10
user_008505,9,83.82,False,True,True,Found better service,2025-02-18
user_008506,48,3.16,False,True,True,Technical issues,2025-03-16
user_008507,28,9.93,False,True,True,Technical issues,2025-03-11
user_008508,30,21.88,False,True,True,Technical issues,2025-02-28
user_008509,66,99.0,False,False,False,Low usage,2025-03-10
user_008510,-32,75.93,False,False,False,Found better service,2025-03-18
user_008511,9,17.99,False,False,True,Too expensive,2025-03-15
user_008512,11,53.52,False,False,True,Low usage,2025-02-05
user_008513,-24,50.5,False,True,True,Technical issues,2025-02-02
user_008514,18,24.94,False,True,False,Low usage,2025-02-21
user_008515,52,57.64,False,True,True,Technical issues,2025-03-01
user_008516,-52,82.85,False,False,False,Technical issues,2025-03-12
user_008517,59,0.85,False,False,True,Too expensive,2025-02-12
user_008518,32,79.42,False,False,False,Found better service,2025-02-17
user_008519,-6,14.28,False,False,False,,
user_008520,4,16.36,False,False,True,,
user_008521,16,72.6,False,False,True,Found better service,2025-03-03
user_008522,72,15.44,False,False,False,Too expensive,2025-03-21
user_008523,36,36.25,False,True,False,Low usage,2025-02-06
user_008524,48,87.2,False,False,False,Low usage,2025-03-04
user_008525,94,8.99,False,False,True,Technical issues,2025-02-10
user_008526,-21,98.31,False,True,False,,
user_008527,-20,60.13,False,True,True,Too expensive,2025-02-14
user_008528,-17,75.45,False,False,True,Technical issues,2025-02-17
user_008529,32,34.57,False,False,False,Technical issues,2025-02-14
user_008530,94,60.6,False,True,False,Too expensive,2025-03-22
user_008531,57,76.97,False,True,True,Low usage,2025-02-11
user_008532,7,31.44,False,False,True,Technical issues,2025-03-01
user_008533,-12,74.65,False,True,True,Too expensive,2025-03-27
user_008534,33,28.63,False,False,True,Too expensive,2025-03-27
user_008535,19,4.26,False,True,False,Technical issues,2025-02-21
user_008536,-41,55.95,False,False,False,Low usage,2025-02-17
user_008537,-38,67.61,False,True,False,,
user_008538,7,31.65,False,True,False,Found better service,2025-02-15
user_008539,104,79.43,False,False,False,Low usage,2025-03-08
user_008540,84,51.79,False,True,False,Technical issues,2025-02-28
user_008541,77,35.99,False,True,True,Too expensive,2025-02-25
user_008542,93,60.63,False,True,True,Found better service,2025-03-10
user_008543,1,27.07,False,True,True,Low usage,2025-02-04
user_008544,-4,47.59,False,True,False,Technical issues,2025-03-06
user_008545,31,50.28,False,True,False,,
user_008546,31,65.43,False,False,False,Technical issues,2025-03-27
user_008547,44,51.26,False,True,True,Too expensive,2025-03-21
user_008548,14,31.72,False,False,False,Too expensive,2025-03-25
user_008549,36,92.14,False,False,False,Low usage,2025-02-03
user_008550,89,66.12,False,True,True,Too expensive,2025-02-13
user_008551,82,19.25,False,False,True,,
user_008552,33,85.13,False,False,True,,
user_008553,30,48.1,False,True,False,,
user_008554,95,35.11,False,False,True,Technical issues,2025-03-24
user_008555,61,57.66,False,True,True,Found better service,2025-03-12
user_008556,36,19.82,False,True,True,,
user_008557,57,53.33,False,True,True,,
user_008558,31,4.93,False,True,False,Too expensive,2025-02-13
user_008559,22,5.54,False,True,True,,
user_008560,46,52.05,False,True,True,Found better service,2025-02-26
user_008561,53,99.58,False,False,False,Low usage,2025-03-12
user_008562,102,42.35,False,False,True,Found better service,2025-03-19
user_008563,73,24.19,False,True,False,Found better service,2025-03-10
user_008564,-20,41.23,False,False,True,Found better service,2025-02-08
user_008565,49,63.77,False,False,True,Found better service,2025-02-20
user_008566,-15,31.27,False,False,True,Too expensive,2025-03-01
user_008567,65,3.75,False,False,False,Low usage,2025-02-16
user_008568,-17,78.36,False,False,True,Low usage,2025-02-21
user_008569,56,92.97,False,True,True,Low usage,2025-03-11
user_008570,-4,18.1,False,False,False,Low usage,2025-03-29
user_008571,26,87.52,False,True,True,Technical issues,2025-03-15
user_008572,58,55.1,False,True,True,,
user_008573,-31,86.52,False,True,True,Low usage,2025-02-03
user_008574,46,65.92,False,True,False,Low usage,2025-03-19
user_008575,12,21.31,False,True,True,Technical issues,2025-03-18
user_008576,24,54.66,False,False,False,Found better service,2025-02-13
user_008577,52,86.5,False,False,False,,
user_008578,8,59.58,False,False,False,Technical issues,2025-03-20
user_008579,83,73.84,False,False,True,Found better service,2025-02-08
user_008580,48,17.03,False,False,False,Too expensive,2025-03-09
